%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1.57E+18,21543,1.57E+18,base_imu_link,-0.035224039,0.060810899,-0.307403166,0.948980819,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,-0.01,0.02,0.02,0,0,0,0.02,0,0,0,0.02,-1.015074219,-1.000901484,9.581151484,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21544,1.57E+18,base_imu_link,-0.035071835,0.061233481,-0.307623496,0.948887882,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.924292109,-1.058358516,9.887205938,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21545,1.57E+18,base_imu_link,-0.035193159,0.061104199,-0.307877822,0.948809235,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.804398438,-1.005498047,9.523694453,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21546,1.57E+18,base_imu_link,-0.035279311,0.060578253,-0.307834042,0.948853966,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.852279297,-0.885987422,9.657760859,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21547,1.57E+18,base_imu_link,-0.03469868,0.060115305,-0.307892898,0.948885723,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.914715938,-0.962596797,9.700662109,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21548,1.57E+18,base_imu_link,-0.0344943,0.06021789,-0.307643895,0.94896743,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-1.020053828,-0.938464844,9.801403438,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21549,1.57E+18,base_imu_link,-0.03403659,0.060585819,-0.307052084,0.949152194,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.905139766,-1.115815547,9.786847656,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21550,1.57E+18,base_imu_link,-0.034633752,0.060629151,-0.307605883,0.948948486,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,-0.01,0.02,0.02,0,0,0,0.02,0,0,0,0.02,-0.895563594,-1.087087031,9.638608516,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21551,1.57E+18,base_imu_link,-0.035102301,0.060598009,-0.307590594,0.948938215,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.933868281,-1.043802734,9.844304688,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21552,1.57E+18,base_imu_link,-0.035075857,0.060613319,-0.308004617,0.948803913,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.746941406,-1.058358516,9.552422969,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21553,1.57E+18,base_imu_link,-0.035601185,0.05993132,-0.307542363,0.948977601,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.928888672,-0.938464844,9.571575313,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21554,1.57E+18,base_imu_link,-0.035152547,0.060017587,-0.306806368,0.949227075,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.741961797,-1.015074219,9.629032344,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21555,1.57E+18,base_imu_link,-0.035432032,0.059395078,-0.307176959,0.949135982,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.948041016,-0.991325313,9.624052734,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21556,1.57E+18,base_imu_link,-0.035245611,0.059695991,-0.307077107,0.949156355,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-1.010477656,-1.000901484,9.657760859,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21557,1.57E+18,base_imu_link,-0.035071936,0.060198306,-0.307209382,0.949088257,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.905139766,-1.082107422,9.724794063,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21558,1.57E+18,base_imu_link,-0.035414672,0.060232121,-0.307442405,0.948997924,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.967193359,-1.02963,9.729390625,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21559,1.57E+18,base_imu_link,-0.035348806,0.060470919,-0.307177147,0.949071088,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.895563594,-0.890583984,9.418356563,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21560,1.57E+18,base_imu_link,-0.034856275,0.060374524,-0.306706222,0.949247729,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.852279297,-1.020053828,9.667337031,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21561,1.57E+18,base_imu_link,-0.034927281,0.060132499,-0.306888568,0.949201546,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-1.020053828,-0.866835078,9.629032344,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21562,1.57E+18,base_imu_link,-0.034068308,0.060567989,-0.306555067,0.949312836,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.953020625,-1.039206172,9.65278125,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21563,1.57E+18,base_imu_link,-0.034318822,0.060855394,-0.306936993,0.94916201,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,0,0.02,0.02,0,0,0,0.02,0,0,0,0.02,-1.024650391,-1.039206172,9.825152344,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21564,1.57E+18,base_imu_link,-0.034276863,0.061221942,-0.307157911,0.949068485,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.02,0.02,0,0,0,0.02,0,0,0,0.02,-0.9193125,-1.005498047,9.724794063,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21565,1.57E+18,base_imu_link,-0.034341417,0.061118286,-0.306583665,0.949258489,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.852279297,-1.024650391,9.729390625,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21566,1.57E+18,base_imu_link,-0.03446133,0.060713776,-0.306859959,0.949190824,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.804398438,-1.000901484,9.715217891,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21567,1.57E+18,base_imu_link,-0.034563519,0.060111092,-0.306986846,0.949184437,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.957617188,-0.943444453,9.873033203,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21568,1.57E+18,base_imu_link,-0.034176915,0.060237134,-0.306577109,0.949322865,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.948041016,-0.948041016,9.896782109,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21569,1.57E+18,base_imu_link,-0.033797366,0.060224632,-0.306923999,0.949225153,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-1.039206172,-0.909736328,9.585748047,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21570,1.57E+18,base_imu_link,-0.033275102,0.060764632,-0.306487116,0.949350344,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.953020625,-0.995921875,9.825152344,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21571,1.57E+18,base_imu_link,-0.033363253,0.060788467,-0.306398964,0.949374178,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.981749141,-1.110835938,9.676913203,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21572,1.57E+18,base_imu_link,-0.033888908,0.061141053,-0.306350716,0.949348488,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.881007813,-0.962596797,9.657760859,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21573,1.57E+18,base_imu_link,-0.03380994,0.060836486,-0.306295073,0.949388823,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.751537969,-1.015074219,9.509138672,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21574,1.57E+18,base_imu_link,-0.034171658,0.060240116,-0.306659952,0.949296108,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.838106563,-0.953020625,9.676913203,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21575,1.57E+18,base_imu_link,-0.034036982,0.059826002,-0.306614786,0.949341723,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.938464844,-1.039206172,9.528291016,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21576,1.57E+18,base_imu_link,-0.03428691,0.060181173,-0.306577363,0.949322366,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-1.015074219,-1.010477656,9.557019531,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21577,1.57E+18,base_imu_link,-0.034273144,0.060807684,-0.306362433,0.949352325,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.909736328,-0.895563594,9.590727656,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21578,1.57E+18,base_imu_link,-0.033854315,0.060609019,-0.306891487,0.94920917,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.818954219,-1.129988281,9.853880859,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21579,1.57E+18,base_imu_link,-0.034651599,0.060134858,-0.306898766,0.949208203,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.818954219,-1.053378906,9.676913203,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21580,1.57E+18,base_imu_link,-0.034963599,0.059768798,-0.306750313,0.949267867,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.890583984,-1.000901484,9.681509766,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21581,1.57E+18,base_imu_link,-0.034875546,0.059745072,-0.306838366,0.949244141,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.905139766,-1.039206172,9.868053594,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21582,1.57E+18,base_imu_link,-0.035015744,0.059738264,-0.305921804,0.949535195,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-1.091683594,-0.995921875,9.729390625,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21583,1.57E+18,base_imu_link,-0.034624265,0.060627661,-0.306031776,0.949457739,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.943444453,-0.972172969,9.767695313,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21584,1.57E+18,base_imu_link,-0.034404974,0.060671991,-0.306451063,0.949327632,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.948041016,-0.981749141,9.700662109,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21585,1.57E+18,base_imu_link,-0.034284384,0.060733946,-0.306616503,0.949274612,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.914715938,-0.924292109,9.715217891,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21586,1.57E+18,base_imu_link,-0.033870931,0.060532227,-0.307062654,0.94915812,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.818954219,-1.058358516,9.624052734,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21587,1.57E+18,base_imu_link,-0.034396906,0.060125212,-0.306577626,0.949321848,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.881007813,-0.967193359,9.758119141,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21588,1.57E+18,base_imu_link,-0.034180755,0.059959249,-0.306516003,0.94936005,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.890583984,-0.948041016,9.815576172,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21589,1.57E+18,base_imu_link,-0.033964573,0.059793317,-0.306454309,0.94939819,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.972172969,-1.02963,9.686489375,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21590,1.57E+18,base_imu_link,-0.034094071,0.06021038,-0.306582364,0.949325844,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.948041016,-1.096663203,9.595324219,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21591,1.57E+18,base_imu_link,-0.034646822,0.06048036,-0.306539976,0.949302358,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,-0.01,0.02,0.02,0,0,0,0.02,0,0,0,0.02,-0.871431641,-1.115815547,9.542846797,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21592,1.57E+18,base_imu_link,-0.035259898,0.060514499,-0.306845518,0.949178889,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.962596797,-1.07253125,9.705641719,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21593,1.57E+18,base_imu_link,-0.035459326,0.060757129,-0.306735589,0.949191491,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.881007813,-0.909736328,9.705641719,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21594,1.57E+18,base_imu_link,-0.034938333,0.060468755,-0.306281168,0.949375947,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.881007813,-1.010477656,9.619456172,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21595,1.57E+18,base_imu_link,-0.034965464,0.060386038,-0.306286737,0.949378416,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.943444453,-0.962596797,9.911337891,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21596,1.57E+18,base_imu_link,-0.034612203,0.060358819,-0.306219406,0.949414811,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.943444453,-0.995921875,9.696065547,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21597,1.57E+18,base_imu_link,-0.034536827,0.060536321,-0.306539708,0.949302886,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.02,0.02,0,0,0,0.02,0,0,0,0.02,-0.909736328,-1.07253125,9.76309875,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21598,1.57E+18,base_imu_link,-0.034917223,0.060480948,-0.306612544,0.949268977,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,-0.01,0.02,0.02,0,0,0,0.02,0,0,0,0.02,-0.852279297,-0.948041016,9.782251094,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21599,1.57E+18,base_imu_link,-0.034680649,0.059909402,-0.306003741,0.949510309,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.737365234,-1.077510859,9.696065547,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21600,1.57E+18,base_imu_link,-0.035272756,0.059195051,-0.306203915,0.949468768,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.818954219,-1.115815547,9.528291016,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21601,1.57E+18,base_imu_link,-0.035918606,0.059143315,-0.306432977,0.949373874,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.866835078,-0.957617188,9.681509766,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21602,1.57E+18,base_imu_link,-0.035607815,0.05902392,-0.306122187,0.949493269,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.953020625,-0.9193125,9.734370234,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21603,1.57E+18,base_imu_link,-0.034969959,0.059280346,-0.306208386,0.949473205,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-1.058358516,-0.948041016,9.796423828,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21604,1.57E+18,base_imu_link,-0.034451207,0.059959782,-0.306588653,0.949326781,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-1.058358516,-1.082107422,9.643205078,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21605,1.57E+18,base_imu_link,-0.0346529,0.060819815,-0.306015355,0.949449698,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,-0.01,0.02,0.02,0,0,0,0.02,0,0,0,0.02,-0.928888672,-1.07253125,9.772674922,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21606,1.57E+18,base_imu_link,-0.03501143,0.060843909,-0.305999701,0.949440046,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.914715938,-1.020053828,9.619456172,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21607,1.57E+18,base_imu_link,-0.035012026,0.06077647,-0.306419536,0.949308931,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.861855469,-0.933868281,9.76309875,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21608,1.57E+18,base_imu_link,-0.034601668,0.060364859,-0.306385106,0.949361351,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.828530391,-1.077510859,9.676913203,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21609,1.57E+18,base_imu_link,-0.035098199,0.060182997,-0.306795234,0.949222212,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.842703125,-0.948041016,9.394224609,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21610,1.57E+18,base_imu_link,-0.035018267,0.059945711,-0.306319779,0.949393715,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.962596797,-1.02963,9.638608516,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21611,1.57E+18,base_imu_link,-0.03509206,0.060253456,-0.306458305,0.949326801,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,-0.01,0.02,0.02,0,0,0,0.02,0,0,0,0.02,-1.062955078,-0.981749141,9.767695313,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21612,1.57E+18,base_imu_link,-0.034693268,0.060870755,-0.306672811,0.949232804,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,-0.01,0.02,0.02,0,0,0,0.02,0,0,0,0.02,-0.957617188,-1.039206172,9.782251094,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21613,1.57E+18,base_imu_link,-0.034764898,0.06097112,-0.306413396,0.949307513,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.02,0.02,0,0,0,0.02,0,0,0,0.02,-0.852279297,-1.096663203,9.585748047,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21614,1.57E+18,base_imu_link,-0.03526118,0.06078937,-0.306823409,0.949168424,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.881007813,-1.005498047,9.700662109,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21615,1.57E+18,base_imu_link,-0.035122701,0.06065312,-0.306839611,0.949177037,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.794822266,-0.976769531,9.710238281,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21616,1.57E+18,base_imu_link,-0.035173495,0.060005313,-0.306475007,0.949334113,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-1.087087031,-1.015074219,9.786847656,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21617,1.57E+18,base_imu_link,-0.034890835,0.060906018,-0.306165126,0.949387172,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.967193359,-0.943444453,9.561999141,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21618,1.57E+18,base_imu_link,-0.034539587,0.061086075,-0.30649573,0.949281768,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.905139766,-1.096663203,9.600303828,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21619,1.57E+18,base_imu_link,-0.035069613,0.061093383,-0.306806274,0.949161541,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,-0.01,0.02,0.02,0,0,0,0.02,0,0,0,0.02,-0.938464844,-1.087087031,9.590727656,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21620,1.57E+18,base_imu_link,-0.035368397,0.061286255,-0.306862112,0.949119969,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.871431641,-1.005498047,9.590727656,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21621,1.57E+18,base_imu_link,-0.035377795,0.061005225,-0.306718706,0.949184076,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.804398438,-0.986345703,9.686489375,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21622,1.57E+18,base_imu_link,-0.035412112,0.060433869,-0.306183113,0.949392243,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.813974609,-1.053378906,9.982967656,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21623,1.57E+18,base_imu_link,-0.0355487,0.059953068,-0.306630907,0.949273094,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.933868281,-1.024650391,9.681509766,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21624,1.57E+18,base_imu_link,-0.03560346,0.060129713,-0.306200254,0.949398871,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,0,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-1.015074219,-0.885987422,9.710238281,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21625,1.57E+18,base_imu_link,-0.034777907,0.060412264,-0.306208867,0.949408756,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,-0.01,0.02,0.02,0,0,0,0.02,0,0,0,0.02,-0.953020625,-1.067934688,9.767695313,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21626,1.57E+18,base_imu_link,-0.034967614,0.060593463,-0.306684524,0.949236694,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.905139766,-1.062955078,9.825152344,0.04,0,0,0,0.04,0,0,0,0.04
1.57E+18,21627,1.57E+18,base_imu_link,-0.035229839,0.060457,-0.306022363,0.949449379,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,-0.01,0.03,0.02,0,0,0,0.02,0,0,0,0.02,-0.871431641,-0.957617188,9.729390625,0.04,0,0,0,0.04,0,0,0,0.04
